station_id,station_name,PM25,msa_id,msa_name,census_id,census_tract,pct_people_of_color,pct_low_income,pct_unemployed
26553,Apple Tree Lane,11.2,40140,"Riverside-San Bernardino-Ontario, CA",06065043809,Riverside County,0.509361069836553,0.123703592364347,0.070770364909694
26561,Terrace Avenue - Arcata CA (outdoor),1.6,21700,"Eureka-Arcata, CA",06023001200,Humboldt County,0.238354506957048,0.452436738519213,0.128526645768025
288718,CCK,1.6,40900,"Sacramento-Roseville-Folsom, CA",06017031409,El Dorado County,0.103758809710258,0.206734534064213,0.005464480874317
26589,Newton Drive,0.1,41940,"San Jose-Sunnyvale-Santa Clara, CA",06085509902,Santa Clara County,0.54043048283886,0.107135797588456,0.03006589785832
288784,Ocean Terrace Drive,5.8,31080,"Los Angeles-Long Beach-Anaheim, CA",06037670603,Los Angeles County,0.626779124934106,0.048571428571429,0.039054470709147
288792,Jaxine Drive Deck,20.9,31080,"Los Angeles-Long Beach-Anaheim, CA",06037460301,Los Angeles County,0.649155722326454,0.145712443584784,0.05578435043055
26655,LCUMCC Outdoors,14.1,31080,"Los Angeles-Long Beach-Anaheim, CA",06037460700,Los Angeles County,0.413367306938456,0.085260682085457,0.018705035971223
288846,CENTRE Court,1.5,41860,"San Francisco-Oakland-Fremont, CA",06001428302,Alameda County,0.557106237539163,0.050350450579316,0.04793944491169
288890,NDEP NSL FMT DV,1.3,13860,"Bishop, CA",06027000800,Inyo County,0.428711576193591,0.366511318242344,0.02052091554854
289036,Tenaya Elementary,1.7,43760,"Sonora, CA",06109004202,Tuolumne County,0.245514223194748,0.263457330415755,0.089692101740295
289100,MDAQMD-BAR2,1.7,40140,"Riverside-San Bernardino-Ontario, CA",06071009400,San Bernardino County,0.78125,0.61024678111588,0.151890482398957
289109,MDAQMD-ADL-EventCenter,6.2,40140,"Riverside-San Bernardino-Ontario, CA",06071009129,San Bernardino County,0.895361678630591,0.43433633295838,0.106447280053727
289220,Williams Ranch Elementary School,17.8,46020,"Truckee-Grass Valley, CA",06057000404,Nevada County,0.07794981313401,0.363709246392304,0.005988023952096
289224,Ready Springs School,9.6,46020,"Truckee-Grass Valley, CA",06057000404,Nevada County,0.07794981313401,0.363709246392304,0.005988023952096
27109,AQMD_NASA_248,11.4,31080,"Los Angeles-Long Beach-Anaheim, CA",06037137502,Los Angeles County,0.418772563176895,0.117026158788435,0.053946846489488
27111,SAN JOAQUIN RIVER,0.0,23420,"Fresno, CA",06019004208,Fresno County,0.499043715846995,0.170491803278689,0.066168623265742
27135,Glenview Oakland,0.8,41860,"San Francisco-Oakland-Fremont, CA",06001404900,Alameda County,0.458128078817734,0.134075819233241,0.020074855392991
289282,Home,1.0,41860,"San Francisco-Oakland-Fremont, CA",06013355307,Contra Costa County,0.4976120081874,0.092520138089758,0.057129798903108
27145,AQMD_NASA_254,5.1,31080,"Los Angeles-Long Beach-Anaheim, CA",06059062658,Orange County,0.228640678650778,0.174510199959604,0.01615969581749
289300,McLaren - West Bishop,0.1,13860,"Bishop, CA",06027000300,Inyo County,0.164198053322048,0.160812526449429,0.055028462998102
289332,Rose Bowl,16.3,31080,"Los Angeles-Long Beach-Anaheim, CA",06037460800,Los Angeles County,0.487762237762238,0.044405594405594,0.043509272467903
27231,Cole Valley,0.6,41860,"San Francisco-Oakland-Fremont, CA",06075030102,San Francisco County,0.482014388489209,0.160127513487003,0.039690902704601
289402,Felton,0.0,42100,"Santa Cruz-Watsonville, CA",06087120600,Santa Cruz County,0.161102031286481,0.101564324071912,0.056763285024155
27357,Meadowview Oakhurst,1.5,23420,"Fresno, CA",06039000104,Madera County,0.174595011571098,0.204165595268707,0.06449864498645
27359,Oceanview Neighborhood Assn,2.4,41860,"San Francisco-Oakland-Fremont, CA",06001422000,Alameda County,0.505095801059927,0.172910662824208,0.022349570200573
289532,City Centre,2.1,41860,"San Francisco-Oakland-Fremont, CA",06001436302,Alameda County,0.829094608341811,0.146739130434783,0.047038327526132
27403,N. Olive St,9.1,37100,"Oxnard-Thousand Oaks-Ventura, CA",06111002301,Ventura County,0.729967577582214,0.405743399722094,0.082910321489002
289580,PaloAltoWeather.com (alternate),0.5,41940,"San Jose-Sunnyvale-Santa Clara, CA",06085510801,Santa Clara County,0.633422698838248,0.045040214477212,0.041132075471698
289586,DAAC 204th and Budlong,9.8,31080,"Los Angeles-Long Beach-Anaheim, CA",06037543502,Los Angeles County,0.910071942446043,0.235995740149095,0.070915032679739
289592,PaloAltoWeather.com,0.5,41940,"San Jose-Sunnyvale-Santa Clara, CA",06085510801,Santa Clara County,0.633422698838248,0.045040214477212,0.041132075471698
289600,Tree of Life Montessori Charter School,0.2,46380,"Ukiah, CA",06045011502,Mendocino County,0.559862778730703,0.356589147286822,0.077508650519031
289602,Rancho Golancho,9.3,42200,"Santa Maria-Santa Barbara, CA",06083003001,Santa Barbara County,0.769824674280199,0.356304743017683,0.030207134637514
27501,AQMD_NASA_204,5.0,31080,"Los Angeles-Long Beach-Anaheim, CA",06059032064,Orange County,0.239325439540725,0.123071402942232,0.018447837150127
289774,West Leland Pittsburg Rose Monitor,0.1,41860,"San Francisco-Oakland-Fremont, CA",06013313205,Contra Costa County,0.855409504550051,0.123862487360971,0.02475780409042
289776,Pittsburg Oldtown Rose Monitor,0.4,41860,"San Francisco-Oakland-Fremont, CA",06013310000,Contra Costa County,0.827872782483618,0.381433381433381,0.047821814608582
289792,Lassen View Elementary School,1.7,39820,"Redding, CA",06089010900,Shasta County,0.315906070004431,0.407204742362061,0.054289869122637
27723,CHA6,0.4,41860,"San Francisco-Oakland-Fremont, CA",06013355306,Contra Costa County,0.262197802197802,0.049230769230769,0.059207662168045
289878,1005,1.0,41860,"San Francisco-Oakland-Fremont, CA",06001441525,Alameda County,0.931378665003119,0.067542213883677,0.021765417170496
289882,Boulder Creek Elementary School,0.4,39820,"Redding, CA",06089010803,Shasta County,0.315456843625858,0.374684001444565,0.037661406025825
27787,Baggett,0.5,42220,"Santa Rosa-Petaluma, CA",06097153005,Sonoma County,0.447071549992273,0.225402227722772,0.038461538461538
289958,AQEye of Sauron,12.4,31080,"Los Angeles-Long Beach-Anaheim, CA",06037500204,Los Angeles County,0.374556737588652,0.088849400266548,0.022819885900571
290174,SBCAPCD-CAPCOA-22,2.4,42200,"Santa Maria-Santa Barbara, CA",06083002405,Santa Barbara County,0.972202252576084,0.548774509803922,0.076754385964912
290176,SBCAPCD-CAPCOA-26,2.5,42200,"Santa Maria-Santa Barbara, CA",06083002409,Santa Barbara County,0.833315604722902,0.323532556399016,0.094855654438897
290178,SBCAPCD-CAPCOA-21,3.9,42200,"Santa Maria-Santa Barbara, CA",06083002409,Santa Barbara County,0.833315604722902,0.323532556399016,0.094855654438897
290186,SBCAPCD-CAPCOA-19,3.3,42200,"Santa Maria-Santa Barbara, CA",06083002303,Santa Barbara County,0.975650157362929,0.486673589477328,0.05756698044895
290196,SBCAPCD-CAPCOA-17,2.6,42200,"Santa Maria-Santa Barbara, CA",06083002102,Santa Barbara County,0.715793918918919,0.350907519446845,0.040719696969697
290194,SBCAPCD-CAPCOA-20,2.9,42200,"Santa Maria-Santa Barbara, CA",06083002304,Santa Barbara County,0.938743604320637,0.704207026167414,0.086826347305389
290200,SBCAPCD-CAPCOA-24,3.1,42200,"Santa Maria-Santa Barbara, CA",06083002102,Santa Barbara County,0.715793918918919,0.350907519446845,0.040719696969697
290212,SBCAPCD-CAPCOA-27,5.3,42200,"Santa Maria-Santa Barbara, CA",06083002710,Santa Barbara County,0.886033284179482,0.420476090162208,0.117152961980548
290214,SBCAPCD-CAPCOA-18,3.1,42200,"Santa Maria-Santa Barbara, CA",06083980400,Santa Barbara County,0.695571955719557,0.173184357541899,0.029850746268657
290222,SBCAPCD-CAPCOA-23,3.5,42200,"Santa Maria-Santa Barbara, CA",06083002304,Santa Barbara County,0.938743604320637,0.704207026167414,0.086826347305389
290216,SBCAPCD-CAPCOA-15,10.9,42200,"Santa Maria-Santa Barbara, CA",06083000502,Santa Barbara County,0.178313253012048,0.133456904541242,0.026039783001808
290230,SBCAPCD-IRA-3,3.2,42200,"Santa Maria-Santa Barbara, CA",06083001800,Santa Barbara County,0.446222222222222,0.415111111111111,0.082725060827251
290226,SBCAPCD-IRA-4,2.9,42200,"Santa Maria-Santa Barbara, CA",06083001800,Santa Barbara County,0.446222222222222,0.415111111111111,0.082725060827251
290290,La Vina,11.9,31080,"Los Angeles-Long Beach-Anaheim, CA",06037460301,Los Angeles County,0.649155722326454,0.145712443584784,0.05578435043055
290318,Mountain Mill House,0.0,34900,"Napa, CA",06055201900,Napa County,0.447682119205298,0.217218543046358,0.046486486486486
290312,Valley Ford,0.2,42220,"Santa Rosa-Petaluma, CA",06097153502,Sonoma County,0.207150368033649,0.157797681770284,0.014232673267327
290328,Barn,0.0,34900,"Napa, CA",06055201900,Napa County,0.447682119205298,0.217218543046358,0.046486486486486
290354,Cheyenne Place,13.4,31080,"Los Angeles-Long Beach-Anaheim, CA",06059011709,Orange County,0.520009416195857,0.085383159886471,0.045133991537377
290368,Mistletoe Elementary School,2.0,39820,"Redding, CA",06089010300,Shasta County,0.268789510653243,0.308185053380783,0.05730659025788
290388,2 miles east of Oakhurst,1.3,23420,"Fresno, CA",06039000104,Madera County,0.174595011571098,0.204165595268707,0.06449864498645
28281,BLR Water Barn,5.8,21700,"Eureka-Arcata, CA",06023010300,Humboldt County,0.187832446808511,0.291087766858692,0.103921568627451
28311,AQMD_NASA_214,9.3,40140,"Riverside-San Bernardino-Ontario, CA",06071000109,San Bernardino County,0.577812235692134,0.186636594305047,0.073366555924695
28377,SBCAPCD_Info,0.4,42200,"Santa Maria-Santa Barbara, CA",06083001800,Santa Barbara County,0.446222222222222,0.415111111111111,0.082725060827251
28389,SBCAPCD_22,9.9,42200,"Santa Maria-Santa Barbara, CA",06083001706,Santa Barbara County,0.299412915851272,0.148727984344423,0.07688927943761
28417,SBCAPCD_Info_20,8.4,42200,"Santa Maria-Santa Barbara, CA",06083003005,Santa Barbara County,0.500637755102041,0.191298784388996,0.086841107318923
28421,SBCAPCD_Info_17,6.9,42200,"Santa Maria-Santa Barbara, CA",06083002934,Santa Barbara County,0.558242980261329,0.286590465570114,0.044604927782498
28435,SBCAPCD_Info_21,5.4,42200,"Santa Maria-Santa Barbara, CA",06083001704,Santa Barbara County,0.528296019900497,0.210128971374646,0.027267338470658
28437,SBCAPCD_Info,1.5,42200,"Santa Maria-Santa Barbara, CA",06083002504,Santa Barbara County,0.942630057803468,0.525566531086578,0.098809140650145
28487,503 Acapulco ct. Suisun City,0.0,46700,"Vallejo, CA",06095252706,Solano County,0.804332469978809,0.146927242759595,0.024360033030553
28503,Hillsiade,5.7,31080,"Los Angeles-Long Beach-Anaheim, CA",06037651401,Los Angeles County,0.529714738510301,0.246830427892235,0.007819287576021
28515,AQMD_NASA_221,10.0,31080,"Los Angeles-Long Beach-Anaheim, CA",06037430902,Los Angeles County,0.811274509803922,0.292833687463782,0.055325034578147
28529,R1180_LEEW,6.9,31080,"Los Angeles-Long Beach-Anaheim, CA",06037980014,Los Angeles County,0.888888888888889,0.8,0.0
28593,Sierra Home,7.7,31080,"Los Angeles-Long Beach-Anaheim, CA",06059074300,Orange County,0.918142160636387,0.202160493827161,0.038077106139933
290752,Huasna,10.9,42020,"San Luis Obispo-Paso Robles, CA",06079012302,San Luis Obispo County,0.260038240917782,0.16310461192351,0.035574837310195
28667,Hammer,0.3,41940,"San Jose-Sunnyvale-Santa Clara, CA",06085502909,Santa Clara County,0.605734038226922,0.078419328419328,0.05
28701,SDSU Athletics,6.2,41740,"San Diego-Chula Vista-Carlsbad, CA",06073002801,San Diego County,0.40068395554289,0.467632850241546,0.129878438899552
28705,Hail to The Chief,0.0,41860,"San Francisco-Oakland-Fremont, CA",06081606800,San Mateo County,0.50774481491205,0.063722897937599,0.05087440381558
28935,AQMD_NASA_271,3.2,31080,"Los Angeles-Long Beach-Anaheim, CA",06059063004,Orange County,0.225324027916251,0.169990029910269,0.03134328358209
28965,Lucas Valley,0.1,41860,"San Francisco-Oakland-Fremont, CA",06041133000,Marin County,0.130067567567568,0.140081799591002,0.038349796629866
28983,CARB_SMOKE_BCAQMD_CHAPMAN,14.8,17020,"Chico, CA",06007001300,Butte County,0.406797949824656,0.550391786003783,0.107019562715765
29189,CCA Candlewood and Idlewood,1.0,40900,"Sacramento-Roseville-Folsom, CA",06017030712,El Dorado County,0.299857983363765,0.055386488131467,0.014918625678119
291340,TCSD,0.8,41860,"San Francisco-Oakland-Fremont, CA",06041128100,Marin County,0.234239130434783,0.088858695652174,0.049845837615622
29193,AQMD_NASA_265,3.9,31080,"Los Angeles-Long Beach-Anaheim, CA",06059062614,Orange County,0.718823414252153,0.430775752437474,0.090809747568572
29199,CCA Centralia and Conquista,7.5,31080,"Los Angeles-Long Beach-Anaheim, CA",06037571102,Los Angeles County,0.606109759394431,0.101307189542484,0.032942238267148
29225,Rea Residence,6.5,31080,"Los Angeles-Long Beach-Anaheim, CA",06059074502,Orange County,0.978734907190485,0.277335264301231,0.056347826086957
29229,Piedmond Mesa Claremont,8.9,31080,"Los Angeles-Long Beach-Anaheim, CA",06037401705,Los Angeles County,0.595933092817317,0.219205298013245,0.044391121775645
29265,Chatsworth Lake Manor,10.0,31080,"Los Angeles-Long Beach-Anaheim, CA",06037113235,Los Angeles County,0.502026635784598,0.13317892298784,0.093810444874275
29295,CCA Columbus and Riverdale,12.0,31080,"Los Angeles-Long Beach-Anaheim, CA",06037302302,Los Angeles County,0.637689083287771,0.490089753178758,0.078497023809524
29349,Front Porch Aromas,1.9,41500,"Salinas, CA",06053010102,Monterey County,0.4629057187017,0.126352395672334,0.108423686405338
291566,460 29th street,1.9,41860,"San Francisco-Oakland-Fremont, CA",06075021500,San Francisco County,0.445223961144091,0.083648138154344,0.006028833551769
291604,Russian River Brewing Company,0.3,42220,"Santa Rosa-Petaluma, CA",06097152000,Sonoma County,0.573560767590618,0.403448275862069,0.042157470551767
291686,NDEP NSL HEL,1.1,13860,"Bishop, CA",06027000800,Inyo County,0.428711576193591,0.366511318242344,0.02052091554854
291682,NDEP NSL TMO DV,0.6,13860,"Bishop, CA",06027000800,Inyo County,0.428711576193591,0.366511318242344,0.02052091554854
291688,NDEP NSL MCA,0.3,13860,"Bishop, CA",06027000800,Inyo County,0.428711576193591,0.366511318242344,0.02052091554854
291708,East Beach,7.3,42200,"Santa Maria-Santa Barbara, CA",06083000805,Santa Barbara County,0.298050139275766,0.231313131313131,0.039647577092511
29627,Cold Springs,2.1,43760,"Sonora, CA",06109003103,Tuolumne County,0.15796178343949,0.227338129496403,0.089285714285714
29641,Campos Residence,5.7,31080,"Los Angeles-Long Beach-Anaheim, CA",06059074702,Orange County,0.991302893460445,0.266767778901247,0.061543267728835
291792,Backyard,7.4,31080,"Los Angeles-Long Beach-Anaheim, CA",06037621301,Los Angeles County,0.398743016759777,0.114804469273743,0.073898494143893
29697,CSUN Live Oak,0.0,31080,"Los Angeles-Long Beach-Anaheim, CA",06037115103,Los Angeles County,0.660183486238532,1.0,0.100664767331434
291936,Valley Park,13.3,31080,"Los Angeles-Long Beach-Anaheim, CA",06037311100,Los Angeles County,0.478900409934893,0.257612373127115,0.076709796672828
292015,Alpine &amp; 14th,3.1,41860,"San Francisco-Oakland-Fremont, CA",06075017000,San Francisco County,0.298216799624589,0.057484748944158,0.022144890857324
292287,Outdoor Cypress HS,9.8,31080,"Los Angeles-Long Beach-Anaheim, CA",06059110109,Orange County,0.714867617107943,0.134988099285957,0.038065522620905
30151,Skinners,1.4,40900,"Sacramento-Roseville-Folsom, CA",06017030801,El Dorado County,0.257655755015839,0.06553911205074,0.042297650130548
292329,Arbuckle sensor,2.3,41860,"San Francisco-Oakland-Fremont, CA",06001421400,Alameda County,0.224664224664225,0.173513182096873,0.0
292331,Outdoor South JHS,10.8,31080,"Los Angeles-Long Beach-Anaheim, CA",06059086305,Orange County,0.740780217437647,0.166559897501602,0.044123099740452
30221,EHC 25,6.2,41740,"San Diego-Chula Vista-Carlsbad, CA",06073004700,San Diego County,0.678423236514523,0.23314606741573,0.041938490214352
292391,Bergeron Roof,0.2,41860,"San Francisco-Oakland-Fremont, CA",06081611400,San Mateo County,0.337802869912962,0.091864224137931,0.015495296070836
292395,Redwood Dr,15.9,31080,"Los Angeles-Long Beach-Anaheim, CA",06037463800,Los Angeles County,0.510372406898275,0.072489302793859,0.028913260219342
292409,Main Bld Roof,0.2,41860,"San Francisco-Oakland-Fremont, CA",06081611400,San Mateo County,0.337802869912962,0.091864224137931,0.015495296070836
292411,Field House Outside Press Box,0.1,41860,"San Francisco-Oakland-Fremont, CA",06081611400,San Mateo County,0.337802869912962,0.091864224137931,0.015495296070836
292417,PSK/Kinder Playground,0.2,41860,"San Francisco-Oakland-Fremont, CA",06081611400,San Mateo County,0.337802869912962,0.091864224137931,0.015495296070836
30347,CCA Lake Terrace and Lakeland,1.4,40900,"Sacramento-Roseville-Folsom, CA",06067009622,Sacramento County,0.564237415477085,0.062986198243413,0.043457382953181
30409,Marcus,0.3,41940,"San Jose-Sunnyvale-Santa Clara, CA",06085505500,Santa Clara County,0.655867839519416,0.111349495816348,0.047025723472669
292553,Harman Auditorium,0.1,41860,"San Francisco-Oakland-Fremont, CA",06081611400,San Mateo County,0.337802869912962,0.091864224137931,0.015495296070836
292629,XRDS - Middle &amp; Upper School,9.0,31080,"Los Angeles-Long Beach-Anaheim, CA",06037701801,Los Angeles County,0.672615476904619,0.364277144571086,0.053201082055906
30483,"Del Mar, CA",6.1,41740,"San Diego-Chula Vista-Carlsbad, CA",06073017201,San Diego County,0.217036701404622,0.087449025826914,0.009776536312849
292633,Plateau Circle,0.0,40900,"Sacramento-Roseville-Folsom, CA",06017030808,El Dorado County,0.261754726127,0.075294878009371,0.045855379188713
292635,picfair village ogden,0.0,31080,"Los Angeles-Long Beach-Anaheim, CA",06037216901,Los Angeles County,0.697059918124302,0.160876132930514,0.03247183565275
292727,Avalon,7.2,31080,"Los Angeles-Long Beach-Anaheim, CA",06037275604,Los Angeles County,0.428514654744163,0.063966312412272,0.030990415335463
30609,"Las Trampas Regional Wilderness, San Ramon, CA",1.7,41860,"San Francisco-Oakland-Fremont, CA",06013345203,Contra Costa County,0.180615473109002,0.157057363888483,0.044390637610977
