state_code,county_code,site_number,parameter_code,poc,parameter_name,open_date,close_date,concurred_exclusions,dominant_source,measurement_scale,measurement_scale_def,monitoring_objective,last_method_code,last_method_description,last_method_begin_date,naaqs_primary_monitor,qa_primary_monitor,monitor_type,networks,monitoring_agency_code,monitoring_agency,si_id,latitude,longitude,datum,lat_lon_accuracy,elevation,probe_height,pl_probe_location,local_site_name,address,state_name,county_name,city_name,cbsa_code,cbsa_name,csa_code,csa_name,tribal_code,tribe_name,geometry,msa_id,msa_name,index_right,tract_geoid,CNTY_NAME,ACSTOTPOP,PEOPCOLORPCT,LOWINCPCT,UNEMPPCT,LESSHSPCT,LINGISOPCT,PM25
06,023,0006,88101,3,PM2.5 - Local Conditions,2022-10-31,,All (2022-10-31 - Present),AREA,URBAN SCALE,4 KM TO 50 KM,GENERAL/BACKGROUND,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,2022-10-31,,,TRIBAL,,561,"Hoopa Valley Tribe, CA",95819,41.047117,-123.675233,WGS84,1.0,1.0,6.0,TOWER,Hoopa Valley Reservation,"5 Loop Rd Hoopa, CA 95546",California,Humboldt,Not in a City,21700,"Eureka-Arcata-Fortuna, CA",,,561,"Hoopa Valley Tribe, CA",POINT (-123.675233 41.047117),21700,"Eureka-Arcata, CA",2710,06023940000,Humboldt County,2503,0.929684378745505,0.538554703270085,0.17752808988764,0.096296296296296,0.042062415196744,10.1889431693989
06,001,0016,88101,3,PM2.5 - Local Conditions,2023-01-01,,,,NEIGHBORHOOD,500 M TO 4KM,HIGHEST CONCENTRATION; POPULATION EXPOSURE,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,2023-01-01,Y,,SLAMS,,0086,Bay Area Air Quality Management District,105203,37.68975,-121.77155,WGS84,2.6,145.5,5.7,TOP OF BUILDING,Livermore Portola,2451 Portola Ave,California,Alameda,Livermore,41860,"San Francisco-Oakland-Hayward, CA",488,"San Jose-San Francisco-Oakland, CA",,,POINT (-121.77155 37.68975),41860,"San Francisco-Oakland-Fremont, CA",5996,06001451401,Alameda County,6166,0.606552059682128,0.232410423452769,0.037562851227447,0.127784026996625,0.086222222222222,11.5889306010929
06,073,1025,88101,3,PM2.5 - Local Conditions,2023-09-27,,,MOBILE,MICROSCALE,0 M TO 100 M,SOURCE ORIENTED,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled - Broadband spectroscopy,2023-09-27,Y,,SLAMS,NEAR ROAD,0942,San Diego County Air Pollution Control District,104582,32.552824,-117.047345,WGS84,1.0,18.0,5.0,TOP OF BUILDING,San Ysidro,198 W. San Ysidro Blvd,California,San Diego,San Diego,41740,"San Diego-Carlsbad, CA",,,,,POINT (-117.047345 32.552824),41740,"San Diego-Chula Vista-Carlsbad, CA",6730,06073010013,San Diego County,5372,0.985294117647059,0.542680643953575,0.080104321907601,0.497640767536961,0.36480411046885,11.2042710382514
06,073,1022,88101,23,PM2.5 - Local Conditions,2022-08-11,2023-07-06,,POINT,NEIGHBORHOOD,500 M TO 4KM,GENERAL/BACKGROUND,738,Teledyne T640X at 16.67 LPM (Corrected) - Broadband spectroscopy,2022-08-11,,,SLAMS,NCORE,0942,San Diego County Air Pollution Control District,100976,32.789565,-116.944308,NAD83,4.0,143.0,7.0,TOP OF BUILDING,El Cajon - Lexington Elementary School,533 First Street,California,San Diego,El Cajon,41740,"San Diego-Carlsbad, CA",,,,,POINT (-116.944308 32.789565),41740,"San Diego-Chula Vista-Carlsbad, CA",5958,06073015704,San Diego County,4483,0.548070488512157,0.481597144769128,0.060579064587973,0.14141765114663,0.13277428371768,11.0631155737705
06,019,5025,88101,1,PM2.5 - Local Conditions,2000-01-01,2020-12-31,,,NEIGHBORHOOD,500 M TO 4KM,POPULATION EXPOSURE,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2014-11-20,,,,,0145,California Air Resources Board,944,36.72639,-119.733,WGS84,1.52,100.0,11.5,TOP OF BUILDING,Fresno-Pacific,"1716 WINERY, FRESNO CA 93726",California,Fresno,Fresno,23420,"Fresno, CA",260,"Fresno-Madera, CA",,,POINT (-119.733 36.72639),23420,"Fresno, CA",6945,06019001408,Fresno County,2360,0.720762711864407,0.379329301814184,0.169014084507042,0.257142857142857,0.151603498542274,19.92294043715849
06,037,0002,88101,1,PM2.5 - Local Conditions,1999-01-01,2022-09-29,,,NEIGHBORHOOD,500 M TO 4KM,POPULATION EXPOSURE,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2022-01-23,,,,,0972,South Coast Air Quality Management District,1053,34.1365,-117.92391,WGS84,0.0,183.0,,,Azusa,"803 N. LOREN AVE., AZUSA",California,Los Angeles,Azusa,31080,"Los Angeles-Long Beach-Anaheim, CA",348,"Los Angeles-Long Beach, CA",,,POINT (-117.92391 34.1365),31080,"Los Angeles-Long Beach-Anaheim, CA",2921,06037400603,Los Angeles County,4999,0.758351670334067,0.111312764670296,0.064925899788285,0.089830051254384,0.069972451790634,12.5293040983607
06,037,1103,88101,1,PM2.5 - Local Conditions,1999-01-01,,,,NEIGHBORHOOD,500 M TO 4KM,HIGHEST CONCENTRATION,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2015-03-25,Y,Y,SLAMS,NCORE,0972,South Coast Air Quality Management District,1081,34.06659,-118.22688,WGS84,0.0,87.0,,,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,31080,"Los Angeles-Long Beach-Anaheim, CA",348,"Los Angeles-Long Beach, CA",,,POINT (-118.22688 34.06659),31080,"Los Angeles-Long Beach-Anaheim, CA",5,06037206010,Los Angeles County,3729,0.886564762670957,0.519442209707696,0.16209371042634,0.360350492880613,0.270557029177719,13.3477
06,037,1201,88101,1,PM2.5 - Local Conditions,1999-01-01,,,,NEIGHBORHOOD,500 M TO 4KM,POPULATION EXPOSURE,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2018-08-09,Y,,SLAMS,,0972,South Coast Air Quality Management District,1085,34.19925,-118.53276,WGS84,0.0,226.0,,,Reseda,"18330 GAULT ST., RESEDA",California,Los Angeles,Reseda,31080,"Los Angeles-Long Beach-Anaheim, CA",348,"Los Angeles-Long Beach, CA",,,POINT (-118.53276 34.19925),31080,"Los Angeles-Long Beach-Anaheim, CA",21,06037132301,Los Angeles County,3689,0.86283545676335,0.33923630326508,0.057574327512978,0.206543967280164,0.228381374722838,10.0652038251366
06,067,0006,88101,2,PM2.5 - Local Conditions,1999-02-17,2025-06-05,,,NEIGHBORHOOD,500 M TO 4KM,HIGHEST CONCENTRATION; POPULATION EXPOSURE,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2007-05-19,,,,,0145,California Air Resources Board,1270,38.613779,-121.368014,WGS84,0.0,8.0,4.4,,Sacramento-Del Paso Manor,"DEL PASO-2701 AVALON DR, SACRAMENTO",California,Sacramento,Arden-Arcade,40900,"Sacramento--Roseville--Arden-Arcade, CA",472,"Sacramento-Roseville, CA",,,POINT (-121.368014 38.613779),40900,"Sacramento-Roseville-Folsom, CA",4743,06067006002,Sacramento County,5021,0.350726946823342,0.408945686900958,0.091749907510174,0.186289900575615,0.0426272292301,14.6781510928962
06,067,0010,88101,1,PM2.5 - Local Conditions,1998-12-13,2020-12-07,,,NEIGHBORHOOD,500 M TO 4KM,POPULATION EXPOSURE,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2012-11-08,,,,,0145,California Air Resources Board,1272,38.56844,-121.49311,NAD83,0.0,0.0,10.0,,Sacramento-1309 T Street,"1309 T ST., SACRAMENTO, CA. 95814",California,Sacramento,Sacramento,40900,"Sacramento--Roseville--Arden-Arcade, CA",472,"Sacramento-Roseville, CA",,,POINT (-121.49311 38.56844),40900,"Sacramento-Roseville-Folsom, CA",7806,06067002000,Sacramento County,2910,0.528865979381443,0.255605381165919,0.062022090059473,0.128205128205128,0.09171974522293,14.6037355191257
06,073,0001,88101,1,PM2.5 - Local Conditions,1999-01-01,2023-06-29,,,NEIGHBORHOOD,500 M TO 4KM,GENERAL/BACKGROUND,545,Met One E-SEQ-FRM PM2.5 with VSCC - Gravimetric,2020-01-01,,,,,0942,San Diego County Air Pollution Control District,1345,32.631242,-117.059088,NAD83,0.0,53.0,6.0,TOP OF BUILDING,Chula Vista,"84 E. 'J' ST., CHULA VISTA",California,San Diego,Chula Vista,41740,"San Diego-Carlsbad, CA",,,,,POINT (-117.059088 32.631242),41740,"San Diego-Chula Vista-Carlsbad, CA",934,06073013401,San Diego County,4419,0.671871464132157,0.133105802047782,0.106120434353406,0.083123425692695,0.074626865671642,11.5339510928962
06,089,0004,88101,1,PM2.5 - Local Conditions,1998-12-19,2025-12-31,,,NEIGHBORHOOD,500 M TO 4KM,POPULATION EXPOSURE,143,R & P Model 2000 PM-2.5 Air Sampler w/VSCC - Gravimetric,2015-01-09,,,,,0145,California Air Resources Board,1508,40.55013,-122.38092,NAD83,0.0,149.0,8.7,,Redding - Health Department,"HLTH CTR-2630 BRESLAUER WAY, REDDING",California,Shasta,Redding,39820,"Redding, CA",454,"Redding-Red Bluff, CA",,,POINT (-122.38092 40.55013),39820,"Redding, CA",1709,06089010400,Shasta County,4830,0.239130434782609,0.301424382069543,0.070658682634731,0.056077599272507,0.010353227771011,11.5835510928962
06,023,1004,88101,1,PM2.5 - Local Conditions,2006-12-25,,,,NEIGHBORHOOD,500 M TO 4KM,POPULATION EXPOSURE,143,R & P Model 2000 PM-2.5 Air Sampler w/VSCC - Gravimetric,2016-04-01,Y,Y,SLAMS,,0086,Bay Area Air Quality Management District,93538,40.77678,-124.17949,NAD83,1.0,21.0,7.1,TOP OF BUILDING,Jacobs,717 SOUTH AVENUE,California,Humboldt,Eureka,21700,"Eureka-Arcata-Fortuna, CA",,,,,POINT (-124.17949 40.77678),21700,"Eureka-Arcata, CA",5358,06023000300,Humboldt County,4852,0.347073371805441,0.373454245671888,0.066520787746171,0.126895450917797,0.00763358778626,9.11117464480874
06,025,0005,88101,2,PM2.5 - Local Conditions,1999-01-01,,,,NEIGHBORHOOD,500 M TO 4KM,POPULATION EXPOSURE,143,R & P Model 2000 PM-2.5 Air Sampler w/VSCC - Gravimetric,2021-04-01,,,SLAMS,,0942,San Diego County Air Pollution Control District,959,32.67618,-115.48307,NAD83,151.82,1.0,3.0,GROUND LEVEL SUPPORT,Calexico-Ethel Street,"1029 ETHEL ST, CALEXICO HIGH SCHOOL",California,Imperial,Calexico,20940,"El Centro, CA",,,,,POINT (-115.48307 32.67618),20940,"El Centro, CA",2385,06025012004,Imperial County,4256,0.980968045112782,0.508928571428571,0.219453761379971,0.327814569536424,0.509353741496599,10.7327918032787
06,045,0006,88101,3,PM2.5 - Local Conditions,2008-12-31,,,,NEIGHBORHOOD,500 M TO 4KM,POPULATION EXPOSURE,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,2008-12-31,Y,,SLAMS,,0145,California Air Resources Board,1142,39.15047,-123.20655,WGS84,0.0,0.0,8.0,TOP OF BUILDING,Ukiah-Library,"105 N MAIN ST, UKIAH, CA 95482",California,Mendocino,Ukiah,46380,"Ukiah, CA",,,,,POINT (-123.20655 39.15047),46380,"Ukiah, CA",1855,06045011600,Mendocino County,5637,0.546567323044172,0.3677663601947,0.086180713743356,0.193649141072358,0.100735970561178,9.84882295081967
06,059,0007,88101,3,PM2.5 - Local Conditions,2008-01-01,,All (2008-01-01 - 2008-07-31),MOBILE,URBAN SCALE,4 KM TO 50 KM,POPULATION EXPOSURE,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,2016-01-01,,,SLAMS,,0972,South Coast Air Quality Management District,91686,33.83062,-117.93845,WGS84,20.0,10.0,4.0,TOP OF BUILDING,Anaheim,1630 W. PAMPAS LANE,California,Orange,Anaheim,31080,"Los Angeles-Long Beach-Anaheim, CA",348,"Los Angeles-Long Beach, CA",,,POINT (-117.93845 33.83062),31080,"Los Angeles-Long Beach-Anaheim, CA",3338,06059087105,Orange County,5636,0.843683463449255,0.311586452762923,0.069347688410386,0.17781875658588,0.181246426529445,13.9910461748634
06,041,0001,88101,3,PM2.5 - Local Conditions,2009-10-27,,,AREA,MIDDLE SCALE,100 M TO 500 M,POPULATION EXPOSURE,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,2009-10-27,Y,,SLAMS,,0086,Bay Area Air Quality Management District,1128,37.97231,-122.520004,WGS84,2.0,3.0,8.6,TOP OF BUILDING,San Rafael,534 4TH ST.,California,Marin,San Rafael,41860,"San Francisco-Oakland-Hayward, CA",488,"San Jose-San Francisco-Oakland, CA",,,POINT (-122.520004 37.97231),41860,"San Francisco-Oakland-Fremont, CA",6009,06041110100,Marin County,5703,0.270559354725583,0.128415300546448,0.069163163928162,0.039371980676329,0.01292546316243,9.55742868852459
06,083,1008,88101,3,PM2.5 - Local Conditions,2010-05-23,2021-02-28,,,NEIGHBORHOOD,500 M TO 4KM,POPULATION EXPOSURE,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,2010-05-23,,,,,0145,California Air Resources Board,1434,34.942872,-120.435611,NAD83,151.82,76.0,8.0,TOP OF BUILDING,Santa Maria,906 S BROADWAY - SANTA MARIA,California,Santa Barbara,Santa Maria,42200,"Santa Maria-Santa Barbara, CA",,,,,POINT (-120.435611 34.942872),42200,"Santa Maria-Santa Barbara, CA",8595,06083002102,Santa Barbara County,2368,0.715793918918919,0.350907519446845,0.040719696969697,0.235336194563662,0.042028985507246,8.40444306010929
06,023,1005,88101,1,PM2.5 - Local Conditions,2011-06-23,2018-12-31,All (2011-06-23 - 2013-10-01),,NEIGHBORHOOD,500 M TO 4KM,POPULATION EXPOSURE,195,GRIMM EDM Model 180 with naphion dryer - Laser Light Scattering,2011-06-23,,,,,0145,California Air Resources Board,96282,40.71528,-124.20139,WGS84,1.0,172.0,,,Humboldt Hill,"170 meters SE of Donna Dr. & Humboldt Hill Rd., Eureka, CA",California,Humboldt,Not in a City,21700,"Eureka-Arcata-Fortuna, CA",,,,,POINT (-124.20139 40.71528),21700,"Eureka-Arcata, CA",3350,06023010701,Humboldt County,4568,0.313922942206655,0.27877532228361,0.048109965635739,0.127089246294544,0.016373559733172,9.025401912568308
06,073,1011,88101,3,PM2.5 - Local Conditions,2012-12-12,2018-07-01,All (2012-12-12 - 2018-07-01),,,,GENERAL/BACKGROUND,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,2012-12-12,,,,,577,"La Posta Band of Dieguento Mission Indians of La Posta Indian Reservation, CA",94157,32.725226,-116.365203,WGS84,1.0,1372.21,,,La Posta Reservation,"8 1/2 Crestwood Road, Boulevard, CA 91905",California,San Diego,Boulevard,41740,"San Diego-Carlsbad, CA",,,577,"La Posta Band of Dieguento Mission Indians of La Posta Indian Reservation, CA",POINT (-116.365203 32.725226),41740,"San Diego-Chula Vista-Carlsbad, CA",2629,06073021102,San Diego County,2809,0.444642221431114,0.360239162929746,0.104938271604938,0.055337690631808,0.0,7.88967431693989
06,019,0011,88101,4,PM2.5 - Local Conditions,2012-01-01,2020-12-31,,,NEIGHBORHOOD,500 M TO 4KM,POPULATION EXPOSURE,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,2012-01-01,,,,,0145,California Air Resources Board,96528,36.78538,-119.77321,NAD83,1.0,96.0,,,Fresno - Garland,"3727 N FIRST ST, FRESNO",California,Fresno,Fresno,23420,"Fresno, CA",260,"Fresno-Madera, CA",,,POINT (-119.77321 36.78538),23420,"Fresno, CA",8798,06019005100,Fresno County,6523,0.811129848229342,0.557282760764806,0.172770700636943,0.318158567774936,0.04811320754717,19.42447568306009
06,083,2004,88101,1,PM2.5 - Local Conditions,2015-01-01,,,,NEIGHBORHOOD,500 M TO 4KM,POPULATION EXPOSURE,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,2015-01-01,Y,,SLAMS,,0948,Santa Barbara County APCD,1463,34.63782,-120.4575,WGS84,15.0,41.0,1.0,TOP OF BUILDING,Lompoc H Street,"128 S 'H' ST, LOMPOC",California,Santa Barbara,Lompoc,42200,"Santa Maria-Santa Barbara, CA",,,,,POINT (-120.4575 34.63782),42200,"Santa Maria-Santa Barbara, CA",8508,06083002708,Santa Barbara County,2514,0.529832935560859,0.250398724082935,0.074074074074074,0.168035030103996,0.053794428434198,7.52346409836066
06,067,0012,88101,3,PM2.5 - Local Conditions,2013-04-01,,,AREA,NEIGHBORHOOD,500 M TO 4KM,POPULATION EXPOSURE,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,2013-04-01,Y,Y,SLAMS,,0145,California Air Resources Board,1274,38.683304,-121.164457,WGS84,151.82,98.0,5.0,TOP OF BUILDING,Folsom-Natoma St.,"50 NATOMA STREET, FOLSOM",California,Sacramento,Folsom,40900,"Sacramento--Roseville--Arden-Arcade, CA",472,"Sacramento-Roseville, CA",,,POINT (-121.164457 38.683304),40900,"Sacramento-Roseville-Folsom, CA",8392,06067008404,Sacramento County,4427,0.347639484978541,0.360617938667282,0.083159214375261,0.038484848484848,0.032276995305164,13.6407469945355
06,071,0027,88101,1,PM2.5 - Local Conditions,2015-01-01,,,MOBILE,MICROSCALE,0 M TO 100 M,POPULATION EXPOSURE,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2015-01-01,Y,Y,SLAMS,NEAR ROAD,0972,South Coast Air Quality Management District,99504,34.030833,-117.61722,WGS84,3.04,258.0,4.5,OTHER,Ontario-Route 60 Near Road,2330 S. Castle Harbour,California,San Bernardino,Ontario,40140,"Riverside-San Bernardino-Ontario, CA",348,"Los Angeles-Long Beach, CA",,,POINT (-117.61722 34.030833),40140,"Riverside-San Bernardino-Ontario, CA",6430,06071001803,San Bernardino County,3474,0.828727691421992,0.161824520627542,0.0509977827051,0.306309904153355,0.071316614420063,14.4492994535519
06,061,0006,88101,2,PM2.5 - Local Conditions,2015-07-01,2020-12-07,,,NEIGHBORHOOD,500 M TO 4KM,POPULATION EXPOSURE,143,R & P Model 2000 PM-2.5 Air Sampler w/VSCC - Gravimetric,2015-07-01,,,,,0145,California Air Resources Board,1225,38.74643,-121.26498,NAD83,151.82,48.0,6.1,,Roseville-N Sunrise Ave," 151 NO SUNRISE BLVD, ROSEVILLE, CA",California,Placer,Roseville,40900,"Sacramento--Roseville--Arden-Arcade, CA",472,"Sacramento-Roseville, CA",,,POINT (-121.26498 38.74643),40900,"Sacramento-Roseville-Folsom, CA",2716,06061020717,Placer County,5344,0.499064371257485,0.120134730538922,0.088317322590641,0.024768644529124,0.027124773960217,14.2068404371585
06,023,0006,88101,1,PM2.5 - Local Conditions,2013-08-01,,All (2013-08-01 - Present),AREA,NEIGHBORHOOD,500 M TO 4KM,GENERAL/BACKGROUND,182,Thermo Scientific TEOM 1405-DF Dichotomous FDMS - FDMS Gravimetric,2018-12-01,Y,,TRIBAL,,561,"Hoopa Valley Tribe, CA",95819,41.047117,-123.675233,WGS84,1.0,1.0,,GROUND LEVEL SUPPORT,Hoopa Valley Reservation,"5 Loop Rd Hoopa, CA 95546",California,Humboldt,Not in a City,21700,"Eureka-Arcata-Fortuna, CA",,,561,"Hoopa Valley Tribe, CA",POINT (-123.675233 41.047117),21700,"Eureka-Arcata, CA",2710,06023940000,Humboldt County,2503,0.929684378745505,0.538554703270085,0.17752808988764,0.096296296296296,0.042062415196744,10.1889431693989
06,073,1017,88101,1,PM2.5 - Local Conditions,2019-06-01,2023-06-29,,,MICROSCALE,0 M TO 100 M,SOURCE ORIENTED,545,Met One E-SEQ-FRM PM2.5 with VSCC - Gravimetric,2019-06-01,,,,,0942,San Diego County Air Pollution Control District,99631,32.985428,-117.082198,WGS84,5.0,219.0,2.0,SIDE OF BUILDING,San Diego -Rancho Carmel Drive,11403 Rancho Carmel Drive,California,San Diego,San Diego,41740,"San Diego-Carlsbad, CA",,,,,POINT (-117.082198 32.985428),41740,"San Diego-Chula Vista-Carlsbad, CA",8723,06073017056,San Diego County,4534,0.598588442876048,0.062887307780583,0.052954719877206,0.070835803200948,0.042786615469007,11.7823969945355
06,047,2510,88101,3,PM2.5 - Local Conditions,2021-01-01,,,AREA,NEIGHBORHOOD,500 M TO 4KM,POPULATION EXPOSURE,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,2022-03-04,Y,,SLAMS,,0945,San Joaquin Valley Unified Air Pollution Control District,1158,37.30832,-120.480456,NAD83,1.52,58.0,8.4,,Merced-M St,"2334 'M' ST. MERCED, CA",California,Merced,Merced,32900,"Merced, CA",382,"Modesto-Merced, CA",,,POINT (-120.480456 37.30832),32900,"Merced, CA",5416,06047001302,Merced County,2911,0.842665750601168,0.688912809472551,0.254983388704319,0.281705342687534,0.001851851851852,15.5013396174863
06,107,0009,88101,1,PM2.5 - Local Conditions,2020-12-01,,All (2020-12-01 - Present),,,,HIGHEST CONCENTRATION,170,Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation,2020-12-01,Y,,NON-EPA FEDERAL,,0745,National Park Service,1587,36.48947,-118.82915,WGS84,5.0,510.0,,,Sequoia & Kings Canyon NPs - Ash Mountain,SEQUOIA & KINGS CANYON NP,California,Tulare,Not in a City,47300,"Visalia-Porterville, CA",546,"Visalia-Porterville-Hanford, CA",,,POINT (-118.82915 36.48947),47300,"Visalia, CA",996,06107000102,Tulare County,2357,0.522698345354264,0.234196011879508,0.077962577962578,0.115966386554622,0.039800995024876,15.2550922404372
06,037,4009,88101,1,PM2.5 - Local Conditions,2022-04-21,,,,NEIGHBORHOOD,500 M TO 4KM,POPULATION EXPOSURE,143,R & P Model 2000 PM-2.5 Air Sampler w/VSCC - Gravimetric,2022-04-21,,,SLAMS,,0972,South Coast Air Quality Management District,104683,33.793713,-118.171019,NAD83,3.04,8.0,,TOP OF BUILDING,Signal Hill (LBSH),1710 E. 20th Street,California,Los Angeles,Signal Hill,31080,"Los Angeles-Long Beach-Anaheim, CA",348,"Los Angeles-Long Beach, CA",,,POINT (-118.171019 33.793713),31080,"Los Angeles-Long Beach-Anaheim, CA",7400,06037573402,Los Angeles County,6929,0.780487804878049,0.33609656777196,0.052330122363968,0.103921958988652,0.105997736703131,13.8081147540984
06,073,1016,88101,3,PM2.5 - Local Conditions,2023-06-30,,,POINT,NEIGHBORHOOD,500 M TO 4KM,GENERAL/BACKGROUND,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled - Broadband spectroscopy,2023-06-30,Y,Y,SLAMS,,0942,San Diego County Air Pollution Control District,95699,32.845709,-117.123964,NAD83,1.0,134.0,6.0,TOP OF BUILDING,San Diego - Kearny Villa Rd.,"6125A KEARNY VILLA RD., SAN DIEGO",California,San Diego,San Diego,41740,"San Diego-Carlsbad, CA",,,,,POINT (-117.123964 32.845709),41740,"San Diego-Chula Vista-Carlsbad, CA",6228,06073009400,San Diego County,4873,0.575415555099528,0.331225680933852,0.092009685230024,0.0,0.0,11.8629721311475
06,027,1033,88101,22,PM2.5 - Local Conditions,2020-04-06,,All (2020-04-06 - Present),AREA,MICROSCALE,0 M TO 100 M,,736,Teledyne T640 at 5.0 LPM (Corrected) - Broadband spectroscopy,2020-04-06,Y,,TRIBAL,,530,Big Pine Paiute Tribe of the Owens Valley,104378,37.155494,-118.293547,NAD83,10.0,1236.0,,TOWER,Stn.1 Big Pine Paiute site,School St.,California,Inyo,Big Pine,13860,"Bishop, CA",,,530,Big Pine Paiute Tribe of the Owens Valley,POINT (-118.293547 37.155494),13860,"Bishop, CA",4650,06027000500,Inyo County,2519,0.366018261214768,0.251010509296686,0.043676069153776,0.05420054200542,0.007619047619048,9.260227595628407
06,065,0500,88101,21,PM2.5 - Local Conditions,2019-03-01,,All (2019-03-01 - Present),AREA,NEIGHBORHOOD,500 M TO 4KM,,738,Teledyne T640X at 16.67 LPM (Corrected) - Broadband spectroscopy,2019-03-01,Y,Y,TRIBAL,,598,Twenty-Nine Palms Band of Mission Indians,104498,33.71969,-116.1897,NAD83,3.0,-8.0,5.2,TOP OF BUILDING,29 Palms,"84245 Vista Del Norte, Indio, CA   92203",California,Riverside,Indio,40140,"Riverside-San Bernardino-Ontario, CA",348,"Los Angeles-Long Beach, CA",598,Twenty-Nine Palms Band of Mission Indians,POINT (-116.1897 33.71969),40140,"Riverside-San Bernardino-Ontario, CA",739,06065940400,Riverside County,5985,0.981119465329992,0.36888963547791,0.096059821685361,0.450891849175886,0.487075519513431,8.96611256830601
06,027,1023,88101,21,PM2.5 - Local Conditions,2020-07-01,,All (2020-07-01 - Present),AREA,NEIGHBORHOOD,500 M TO 4KM,,736,Teledyne T640 at 5.0 LPM (Corrected) - Broadband spectroscopy,2020-07-01,Y,,TRIBAL,,549,"Paiute-Shoshone Indians of Bishop Community of Bishop Colony, CA",92502,37.362137,-118.417478,WGS84,3.0,1288.55,,TOP OF BUILDING,Bishop Tribe EMO,50 TU SU LANE,California,Inyo,Bishop,13860,"Bishop, CA",,,549,"Paiute-Shoshone Indians of Bishop Community of Bishop Colony, CA",POINT (-118.417478 37.362137),13860,"Bishop, CA",4652,06027000400,Inyo County,5735,0.485789014821273,0.243358129649309,0.04922042188933,0.048960739030023,0.007172517931295,14.5820884699454
06,073,1026,88101,23,PM2.5 - Local Conditions,2022-05-16,2023-07-06,,AREA,NEIGHBORHOOD,500 M TO 4KM,,738,Teledyne T640X at 16.67 LPM (Corrected) - Broadband spectroscopy,2022-05-16,,,SLAMS,,0942,San Diego County Air Pollution Control District,104551,32.710177,-117.142665,NAD83,2.0,34.0,2.0,GROUND LEVEL SUPPORT,San Diego - Sherman Elementary School,450B 24th Street,California,San Diego,San Diego,41740,"San Diego-Carlsbad, CA",,,,,POINT (-117.142665 32.710177),41740,"San Diego-Chula Vista-Carlsbad, CA",6552,06073004700,San Diego County,1446,0.678423236514523,0.23314606741573,0.041938490214352,0.067425569176883,0.058238636363636,11.7049519125683
06,027,1018,88101,21,PM2.5 - Local Conditions,2021-04-01,,All (2021-04-01 - Present),,,,,736,Teledyne T640 at 5.0 LPM (Corrected) - Broadband spectroscopy,2021-04-01,Y,,TRIBAL,,624,"Paiute-Shoshone Indians of the Lone Pine Community of Lone Pine Reservation,CA",92674,36.595556,-118.049167,WGS84,3.0,1128.0,,,Lone Pine Paiute-Shoshone Reservation,1101 E-SHA LANE,California,Inyo,Lone Pine,13860,"Bishop, CA",,,624,"Paiute-Shoshone Indians of the Lone Pine Community of Lone Pine Reservation,CA",POINT (-118.049167 36.595556),13860,"Bishop, CA",5934,06027000800,Inyo County,3058,0.428711576193591,0.366511318242344,0.02052091554854,0.07157217531162,0.025819958129798,6.95654139344262
06,073,1008,88101,23,PM2.5 - Local Conditions,2009-07-01,2023-07-05,All (2009-07-01 - 2010-04-30),AREA,URBAN SCALE,4 KM TO 50 KM,,738,Teledyne T640X at 16.67 LPM (Corrected) - Broadband spectroscopy,2022-08-30,,,SLAMS,,0942,San Diego County Air Pollution Control District,1359,33.217046,-117.396249,WGS84,5.0,16.0,5.0,TOP OF BUILDING,Camp Pendleton,21441-W B STREET,California,San Diego,Camp Pendleton South,41740,"San Diego-Carlsbad, CA",,,,,POINT (-117.396249 33.217046),41740,"San Diego-Chula Vista-Carlsbad, CA",6059,06073018700,San Diego County,38907,0.532192150512761,0.402879034130485,0.170945395273024,0.014278869190225,0.03600987367504,11.6086221311475
