sensor_index,name,latitude,longitude,pm2.5,geometry,msa_id,msa_name,index_right,tract_geoid,CNTY_NAME,ACSTOTPOP,PEOPCOLORPCT,LOWINCPCT,UNEMPPCT,LESSHSPCT,LINGISOPCT,PM25
148839,SHASTAAQMD_ARB#65_Castle Rock School,41.142864,-122.31653,0.4,POINT (-122.31653 41.142864),39820,"Redding, CA",2518,06089012500,Shasta County,1382,0.147612156295224,0.37192474674385,0.172690763052209,0.09017059301381,0.0,9.327165300546453
148845,CARB_TCAPCD_LANDFILL,40.19817,-122.29448,1.7,POINT (-122.29448 40.19817),39780,"Red Bluff, CA",8410,06103000400,Tehama County,6517,0.20024551173853,0.166252330640149,0.050526315789474,0.033801146471635,0.0,12.9303799453552
148849,CARB_SMOKE_TCAPCD_LASSENVIEW,40.107002,-122.10779,1.4,POINT (-122.10779 40.107002),39780,"Red Bluff, CA",8408,06103000100,Tehama County,5036,0.208101667990469,0.357751623376623,0.110151187904968,0.085189021232522,0.018313253012048,11.546815
148863,CARB_TCAPCD_RICHFIELD_ELEMENTART,39.974384,-122.145226,2.1,POINT (-122.145226 39.974384),39780,"Red Bluff, CA",1125,06103001000,Tehama County,7665,0.5662100456621,0.363335100742312,0.042525773195876,0.207766212970376,0.108977035490605,14.3564265027322
148861,CARB_SMOKE_TCAPCD_MANTONCALFIRE,40.433357,-121.87409,0.2,POINT (-121.87409 40.433357),39780,"Red Bluff, CA",8408,06103000100,Tehama County,5036,0.208101667990469,0.357751623376623,0.110151187904968,0.085189021232522,0.018313253012048,11.546815
148965,Carriger and Solano,38.290485,-122.50521,0.9,POINT (-122.50521 38.290485),42220,"Santa Rosa-Petaluma, CA",2575,06097150303,Sonoma County,4021,0.233772693359861,0.07525,0.067360685854256,0.018675721561969,0.007645259938838,9.834713661202192
148993,CARB_SMOKE_TCAPCD_LOS_MO_VFW,40.02776,-122.095985,1.1,POINT (-122.095985 40.02776),39780,"Red Bluff, CA",1124,06103000900,Tehama County,3487,0.464869515342701,0.446582423894314,0.059405940594059,0.198354265915981,0.024653312788906,13.8405360655738
149009,CARB_SMOKE_TCAPCD_FLOURNOYELEMENTARY,39.92132,-122.447586,5.0,POINT (-122.447586 39.92132),39780,"Red Bluff, CA",8409,06103000300,Tehama County,4005,0.194257178526841,0.378690629011553,0.041891891891892,0.117605131860299,0.001254705144291,12.8092346994536
149015,CARB_SMOKE_TCAPCD_REEDSCREEKELEMENTARY,40.15571,-122.35515,1.3,POINT (-122.35515 40.15571),39780,"Red Bluff, CA",8409,06103000300,Tehama County,4005,0.194257178526841,0.378690629011553,0.041891891891892,0.117605131860299,0.001254705144291,12.8092346994536
149017,CARB_SMOKE_TCAPCD_LOS_MO_HS,40.025333,-122.094795,14.0,POINT (-122.094795 40.025333),39780,"Red Bluff, CA",1124,06103000900,Tehama County,3487,0.464869515342701,0.446582423894314,0.059405940594059,0.198354265915981,0.024653312788906,13.8405360655738
149021,CARB_SMOKE_TCAPCD_GERBER_SCHOOL,40.06949,-122.18034,4.9,POINT (-122.18034 40.06949),39780,"Red Bluff, CA",8411,06103000800,Tehama County,4413,0.515748923634716,0.450713800135962,0.062567421790723,0.204966771598461,0.036353771025502,13.419437431694
149050,SHASTAAQMD_ARB#_PACHECO SCHOOL,40.50514,-122.331924,4.8,POINT (-122.331924 40.50514),39820,"Redding, CA",2078,06089011501,Shasta County,3296,0.138956310679612,0.276556209352741,0.010353227771011,0.104191616766467,0.029944838455477,11.8857207650273
149156,SHASTAAQMD_ARB#8_MONTGOMERY CREEK ELEMENTARY,40.84346,-121.92067,0.1,POINT (-121.92067 40.84346),39820,"Redding, CA",2077,06089012606,Shasta County,3407,0.342823598473731,0.384662203286671,0.142651296829971,0.085658914728682,0.007363770250368,9.9242300273224
149286,NC#160_Freshwater_Freshwater ES,40.786236,-124.0824,0.2,POINT (-124.0824 40.786236),21700,"Eureka-Arcata, CA",5361,06023010600,Humboldt County,2043,0.145863925599608,0.306823760432008,0.097222222222222,0.048717948717949,0.004975124378109,8.8105762568306
149300,SHASTAAQMD_ARB#8_MONTGOMERY CREEK FIRE STATION71,40.808308,-121.940315,1.4,POINT (-121.940315 40.808308),39820,"Redding, CA",2077,06089012606,Shasta County,3407,0.342823598473731,0.384662203286671,0.142651296829971,0.085658914728682,0.007363770250368,9.9242300273224
149318,Brazen Estates,38.364532,-122.52415,0.1,POINT (-122.52415 38.364532),42220,"Santa Rosa-Petaluma, CA",1192,06097150501,Sonoma County,2828,0.156294200848656,0.203119461183977,0.037012113055182,0.022538552787663,0.045705279747833,9.82108606557377
149320,SHASTAAQMD_ARB#5_ANDERSON HIGH SCHOOL,40.44337,-122.30607,0.7,POINT (-122.30607 40.44337),39820,"Redding, CA",1810,06089012000,Shasta County,5157,0.198758968392476,0.458926829268293,0.025954946131244,0.109632629447498,0.011579434923576,12.2596819672131
149330,SHASTAAQMD_ARB#4_BELLA VISTA ELEMENTARY,40.6386,-122.23195,0.4,POINT (-122.23195 40.6386),39820,"Redding, CA",7031,06089011801,Shasta County,3057,0.153418384036637,0.230366492146597,0.076555023923445,0.099571224392568,0.0,11.2554040983607
149328,SHASTAAQMD_ARB#11_OAKRUNSTORE,40.684937,-122.0259,0.6,POINT (-122.0259 40.684937),39820,"Redding, CA",2077,06089012606,Shasta County,3407,0.342823598473731,0.384662203286671,0.142651296829971,0.085658914728682,0.007363770250368,9.9242300273224
149342,CARB_Smoke_LCAQMD_Office_Ref,39.018707,-122.913155,0.0,POINT (-122.913155 39.018707),17340,"Clearlake, CA",5202,06033000402,Lake County,2452,0.31810766721044,0.267536704730832,0.108333333333333,0.073170731707317,0.0,9.83838961748634
149402,Pacific Exterior,37.79257,-122.43877,5.5,POINT (-122.43877 37.79257),41860,"San Francisco-Oakland-Fremont, CA",3800,06075013200,San Francisco County,3931,0.354617145764437,0.077709611451943,0.012478485370052,0.018383425736796,0.009941256213285,10.1632232240437
149580,NC#161_Kneeland_Kneeland ES,40.726135,-123.94448,0.6,POINT (-123.94448 40.726135),21700,"Eureka-Arcata, CA",5345,06023001200,Humboldt County,4959,0.238354506957048,0.452436738519213,0.128526645768025,0.057549085985105,0.0,8.60458224043716
149584,DonkeyHillRes,38.79522,-122.54349,0.2,POINT (-122.54349 38.79522),17340,"Clearlake, CA",5195,06033001302,Lake County,4473,0.310306282137268,0.245974329054842,0.142602495543672,0.151670951156812,0.057212416311625,10.0675483606557
149590,#154,40.580353,-124.26024,0.9,POINT (-124.26024 40.580353),21700,"Eureka-Arcata, CA",5349,06023011200,Humboldt County,3842,0.301665799062988,0.356676247713614,0.105351170568562,0.076651359943483,0.024216524216524,8.53947404371585
149588,NC#152_Smith River_Tolowa Dee-ni' Nation_Lucky7,41.951927,-124.20096,0.0,POINT (-124.20096 41.951927),18860,"Crescent City, CA",4587,06015000202,Del Norte County,3249,0.302554632194521,0.295770299475147,0.039800995024876,0.034455755677369,0.020509193776521,8.54505983606557
149594,NC#157_Fortuna,40.58675,-124.137474,1.3,POINT (-124.137474 40.58675),21700,"Eureka-Arcata, CA",3342,06023010901,Humboldt County,4588,0.330209241499564,0.365572315882875,0.032921810699588,0.126455368693402,0.0,8.83618327868852
149606,NC#149_Scotia_ScotiaES,40.481728,-124.10077,1.8,POINT (-124.10077 40.481728),21700,"Eureka-Arcata, CA",5341,06023011100,Humboldt County,4563,0.287968441814596,0.445621001544231,0.101310043668122,0.067145421903052,0.0,8.62089426229508
149604,NC#150_Cutten_RidgewoodES,40.73247,-124.14658,0.0,POINT (-124.14658 40.73247),21700,"Eureka-Arcata, CA",3351,06023010702,Humboldt County,3057,0.221458946679751,0.545157068062827,0.076368876080692,0.114995787700084,0.0,8.92155030054645
149614,NC#159_Fieldbrook_Fieldbrook ES,40.95639,-124.034225,0.0,POINT (-124.034225 40.95639),21700,"Eureka-Arcata, CA",5360,06023010300,Humboldt County,3008,0.187832446808511,0.291087766858692,0.103921568627451,0.052313883299799,0.0,9.112618032786893
149634,Chuckwagon,38.798454,-121.35601,3.9,POINT (-121.35601 38.798454),40900,"Sacramento-Roseville-Folsom, CA",2220,06061021328,Placer County,9754,0.471908960426492,0.125999589911831,0.027777777777778,0.040619277509572,0.026090064331665,14.823143442623
149632,NC#151_Smith River_Tolowa Dee-ni' Nation_Lucky7,41.951805,-124.201,7.7,POINT (-124.201 41.951805),18860,"Crescent City, CA",4587,06015000202,Del Norte County,3249,0.302554632194521,0.295770299475147,0.039800995024876,0.034455755677369,0.020509193776521,8.54505983606557
149644,#155,40.495804,-124.10382,3.6,POINT (-124.10382 40.495804),21700,"Eureka-Arcata, CA",5341,06023011100,Humboldt County,4563,0.287968441814596,0.445621001544231,0.101310043668122,0.067145421903052,0.0,8.62089426229508
149734,WSAC_58953e,38.52662,-121.56562,0.9,POINT (-121.56562 38.52662),40900,"Sacramento-Roseville-Folsom, CA",4163,06113010402,Yolo County,4638,0.504527813712807,0.110176800344976,0.035264483627204,0.06767955801105,0.019722425127831,14.1882166666667
149802,PCAPCD_BERKELEY,38.751396,-121.28899,4.6,POINT (-121.28899 38.751396),40900,"Sacramento-Roseville-Folsom, CA",3037,06061020908,Placer County,7620,0.481233595800525,0.193069956687229,0.033085590985375,0.080410773105987,0.065930018416206,14.6608226775956
149822,PCAPCD_CREEKSIDE,39.198944,-120.23976,2.3,POINT (-120.23976 39.198944),40900,"Sacramento-Roseville-Folsom, CA",4730,06061022014,Placer County,1651,0.087825560266505,0.232586311326469,0.061835748792271,0.045353159851301,0.0,9.6536781420765
149828,Bailey Ct,38.756706,-121.21074,1.5,POINT (-121.21074 38.756706),40900,"Sacramento-Roseville-Folsom, CA",2580,06061020604,Placer County,5999,0.245207534589098,0.125463118895251,0.036697247706422,0.00828655439722,0.0,13.8207923497268
149960,CD RVN DWNTWN,38.722546,-120.791306,1.8,POINT (-120.791306 38.722546),40900,"Sacramento-Roseville-Folsom, CA",5932,06017031200,El Dorado County,5299,0.196074731081336,0.224031327287716,0.071805273833671,0.084849975405804,0.0,11.1319926229508
149968,GWR Sarah,37.941006,-122.344376,1.4,POINT (-122.344376 37.941006),41860,"San Francisco-Oakland-Fremont, CA",8991,06013374000,Contra Costa County,4687,0.81053979091103,0.408363558779603,0.075398535114175,0.277006638503319,0.138202247191011,10.9446234972678
150020,Deck,34.093136,-118.27378,11.4,POINT (-118.27378 34.093136),31080,"Los Angeles-Long Beach-Anaheim, CA",186,06037195400,Los Angeles County,4221,0.351338545368396,0.144721233689205,0.091271158313973,0.055366045657308,0.018134715025907,12.8964245901639
150354,Outside,37.26881,-121.877,1.5,POINT (-121.877 37.26881),41940,"San Jose-Sunnyvale-Santa Clara, CA",6162,06085512005,Santa Clara County,6633,0.538218000904568,0.048287309491474,0.040822072072072,0.061377245508982,0.087553241836252,11.0661838797814
150700,Green Valley Rd (East),38.44755,-122.864296,0.1,POINT (-122.864296 38.44755),42220,"Santa Rosa-Petaluma, CA",1197,06097153712,Sonoma County,2019,0.282813273897969,0.241208519068846,0.161874334398296,0.008825526137135,0.0,8.82152704918033
150706,"Auburn, Ca",38.944965,-121.14869,1.3,POINT (-121.14869 38.944965),40900,"Sacramento-Roseville-Folsom, CA",4736,06061021604,Placer County,3683,0.181373879989139,0.113556098886172,0.026506024096386,0.032335741314069,0.0,13.1673836065574
150730,Lodgepole Visitor Center,36.604206,-118.73203,2.8,POINT (-118.73203 36.604206),47300,"Visalia, CA",996,06107000102,Tulare County,2357,0.522698345354264,0.234196011879508,0.077962577962578,0.115966386554622,0.039800995024876,15.2550922404372
150736,Covelite &amp; WT,37.975388,-121.779816,1.0,POINT (-121.779816 37.975388),41860,"San Francisco-Oakland-Fremont, CA",3981,06013355111,Contra Costa County,6569,0.712437205054042,0.198623853211009,0.030933479332056,0.0961210571185,0.066859066859067,12.4870587431694
150744,Freshpond Outdoor,38.760517,-120.537025,1.9,POINT (-120.537025 38.760517),40900,"Sacramento-Roseville-Folsom, CA",8127,06017031406,El Dorado County,4905,0.075229357798165,0.144948453608247,0.051903114186851,0.036189462480043,0.0,10.1536306010929
150782,Sonora_Apple_Valley,38.005753,-120.33619,0.9,POINT (-120.33619 38.005753),43760,"Sonora, CA",2558,06109002202,Tuolumne County,2921,0.131461828141048,0.259500171174255,0.076845298281092,0.062035823503713,0.0,12.8905049180328
150788,Front Porch,38.85846,-120.03905,4.9,POINT (-120.03905 38.85846),40900,"Sacramento-Roseville-Folsom, CA",875,06017030502,El Dorado County,2530,0.231225296442688,0.118322121092204,0.024199288256228,0.005293551491819,0.0,8.98986680327869
150814,Apgar Longfellow Outdoor,37.828903,-122.2721,1.6,POINT (-122.2721 37.828903),41860,"San Francisco-Oakland-Fremont, CA",6037,06001401000,Alameda County,6277,0.666241835271627,0.163343435954698,0.058147713950762,0.118099089989889,0.039965247610773,11.1344792349727
150824,Burl Road,37.032932,-122.00651,2.1,POINT (-122.00651 37.032932),42100,"Santa Cruz-Watsonville, CA",3098,06087121200,Santa Cruz County,6718,0.201696933611194,0.179191616766467,0.08201554543018,0.0489954899549,0.0,9.09562322404372
150836,I only wanted to see you laughing in the purple air,37.855347,-122.22114,2.4,POINT (-122.22114 37.855347),41860,"San Francisco-Oakland-Fremont, CA",6068,06001404400,Alameda County,5823,0.413189077794951,0.066117121758544,0.020813320525136,0.028899082568807,0.019591836734694,11.3450898907104
150956,Forestry building South East,39.465633,-121.51261,6.4,POINT (-121.51261 39.465633),17020,"Chico, CA",8726,06007003300,Butte County,4259,0.393519605541207,0.290913359943649,0.062588904694168,0.125159642401022,0.003164556962025,15.9223975409836
150962,Fiscal Annex,39.466667,-121.522224,4.1,POINT (-121.522224 39.466667),17020,"Chico, CA",8726,06007003300,Butte County,4259,0.393519605541207,0.290913359943649,0.062588904694168,0.125159642401022,0.003164556962025,15.9223975409836
150972,Colusa,38.84125,-120.01974,1.5,POINT (-120.01974 38.84125),40900,"Sacramento-Roseville-Folsom, CA",921,06017030506,El Dorado County,1043,0.131351869606903,0.138063279002876,0.057565789473684,0.021097046413502,0.0,8.96070852459016
151026,GBUAPCD_BPFireDept,37.167377,-118.28991,1.7,POINT (-118.28991 37.167377),13860,"Bishop, CA",4650,06027000500,Inyo County,2519,0.366018261214768,0.251010509296686,0.043676069153776,0.05420054200542,0.007619047619048,9.260227595628407
151030,TheRanchEast,38.69373,-121.0272,1.5,POINT (-121.0272 38.69373),40900,"Sacramento-Roseville-Folsom, CA",5976,06017030709,El Dorado County,5206,0.225893200153669,0.03937764118325,0.024968789013733,0.023385300668151,0.004476776720761,12.765749726776
151036,GBUAPCD_ShoshoneSchool,35.979195,-116.27275,0.9,POINT (-116.27275 35.979195),13860,"Bishop, CA",5934,06027000800,Inyo County,3058,0.428711576193591,0.366511318242344,0.02052091554854,0.07157217531162,0.025819958129798,6.95654139344262
151040,Trembath,38.005936,-121.78104,1.4,POINT (-121.78104 38.005936),41860,"San Francisco-Oakland-Fremont, CA",2437,06013306004,Contra Costa County,3863,0.598239710069894,0.248313440581214,0.032594524119948,0.163780120481928,0.036153846153846,12.482212568306
151054,Wild Goose,38.752983,-120.795074,1.6,POINT (-120.795074 38.752983),40900,"Sacramento-Roseville-Folsom, CA",874,06017031100,El Dorado County,6235,0.250521251002406,0.269002089024586,0.037235627047959,0.100382815823054,0.043461082576057,10.9724650273224
151090,boyle2-95747,38.802418,-121.355774,1.4,POINT (-121.355774 38.802418),40900,"Sacramento-Roseville-Folsom, CA",2220,06061021328,Placer County,9754,0.471908960426492,0.125999589911831,0.027777777777778,0.040619277509572,0.026090064331665,14.823143442623
151094,Chestnut/Farm Bureau,37.972797,-122.003944,0.2,POINT (-122.003944 37.972797),41860,"San Francisco-Oakland-Fremont, CA",2302,06013331000,Contra Costa County,7789,0.568108871485428,0.2702738283307,0.02421500798297,0.088999827853331,0.039417613636364,11.8307366120219
151184,Cedar Grove Purple Air,36.790367,-118.6585,1.8,POINT (-118.6585 36.790367),23420,"Fresno, CA",5241,06019006411,Fresno County,3835,0.136375488917862,0.229465449804433,0.041244083840433,0.190496393720832,0.014007782101167,14.1983590163934
151192,F St Alley,38.57274,-121.44761,0.2,POINT (-121.44761 38.57274),40900,"Sacramento-Roseville-Folsom, CA",7796,06067000200,Sacramento County,3694,0.305089334055225,0.077029648101967,0.058640373637779,0.035739313244569,0.006387921022067,14.6362882513661
151220,"Vista Del Mar, Pittsburg, CA",38.008663,-121.95772,0.5,POINT (-121.95772 38.008663),41860,"San Francisco-Oakland-Fremont, CA",3925,06013355201,Contra Costa County,8114,0.90460931722948,0.13657093553556,0.050340954673085,0.03338898163606,0.030485359005215,12.028087431694
151268,Monta Vista South Lindy Ln,37.30335,-122.062195,8.9,POINT (-122.062195 37.30335),41940,"San Jose-Sunnyvale-Santa Clara, CA",5136,06085507702,Santa Clara County,6618,0.845270474463584,0.050015110305228,0.027847309136421,0.012652705061082,0.113720073664825,10.272981147541
151312,Echo,38.843517,-120.0596,0.7,POINT (-120.0596 38.843517),40900,"Sacramento-Roseville-Folsom, CA",912,06017032002,El Dorado County,235,0.319148936170213,0.333333333333333,0.0,0.049019607843137,0.0,9.0076249726776
151382,Mira Vista Hills,37.979343,-121.84283,0.7,POINT (-121.84283 37.979343),41860,"San Francisco-Oakland-Fremont, CA",4033,06013355107,Contra Costa County,5607,0.668628500089174,0.203498750446269,0.036021676761237,0.072343833422317,0.061102018548827,12.1391773224044
151398,South Claremont,34.089294,-117.71362,10.9,POINT (-117.71362 34.089294),31080,"Los Angeles-Long Beach-Anaheim, CA",7350,06037402002,Los Angeles County,4180,0.471531100478469,0.343060323688082,0.023497514685947,0.084292379471229,0.020746887966805,13.5923360655738
151484,Black River Ct,38.49665,-121.551384,2.0,POINT (-121.551384 38.49665),40900,"Sacramento-Roseville-Folsom, CA",547,06067004015,Sacramento County,3986,0.590065228299047,0.119614799797263,0.122678671918965,0.083997343957503,0.045379081350304,14.2403699453552
151530,McMahon Road Ranch,36.91161,-121.3512,2.5,POINT (-121.3512 36.91161),41940,"San Jose-Sunnyvale-Santa Clara, CA",6320,06069000100,San Benito County,5504,0.625181686046512,0.281795058139535,0.096774193548387,0.199506037321625,0.126389701579871,9.54822322404372
151598,Deer Valley,37.95479,-121.77399,0.2,POINT (-121.77399 37.95479),41860,"San Francisco-Oakland-Fremont, CA",3706,06013303207,Contra Costa County,8270,0.784643288996372,0.370060606060606,0.13556654676259,0.126122682973438,0.06980056980057,12.464562295082
151596,South Lake Tahoe,38.916172,-120.01296,10.7,POINT (-120.01296 38.916172),40900,"Sacramento-Roseville-Folsom, CA",8125,06017030402,El Dorado County,3516,0.2693401592719,0.354154561301569,0.072753209700428,0.104813664596273,0.017769607843137,9.00086155737705
151610,Ross Branch Rd,38.46439,-122.88845,0.2,POINT (-122.88845 38.46439),42220,"Santa Rosa-Petaluma, CA",1197,06097153712,Sonoma County,2019,0.282813273897969,0.241208519068846,0.161874334398296,0.008825526137135,0.0,8.82152704918033
151750,Brookshire Ave,33.94497,-118.12566,11.1,POINT (-118.12566 33.94497),31080,"Los Angeles-Long Beach-Anaheim, CA",7294,06037550902,Los Angeles County,5710,0.918563922942207,0.262798036465638,0.076704545454545,0.131182226924094,0.094623655913979,14.6625180327869
151772,Fair Enough,37.745323,-122.41916,2.2,POINT (-122.41916 37.745323),41860,"San Francisco-Oakland-Fremont, CA",4376,06075025300,San Francisco County,4545,0.624862486248625,0.157556981633105,0.027401894451962,0.106449921342423,0.04,10.1469393442623
151910,Beach Club,34.0263,-118.51582,9.1,POINT (-118.51582 34.0263),31080,"Los Angeles-Long Beach-Anaheim, CA",7036,06037701304,Los Angeles County,6285,0.266507557677009,0.105807478122514,0.020235578375113,0.041035353535354,0.024328249818446,11.0978538251366
151928,ORV,38.45469,-122.34771,10.9,POINT (-122.34771 38.45469),34900,"Napa, CA",6603,06055201403,Napa County,739,0.215155615696888,0.054127198917456,0.031111111111111,0.01981981981982,0.0,10.8897210382514
151958,Northwoods,39.342686,-120.25074,1.8,POINT (-120.25074 39.342686),46020,"Truckee-Grass Valley, CA",560,06057001208,Nevada County,1690,0.076923076923077,0.153846153846154,0.040441176470588,0.005025125628141,0.0,9.61666147540984
152038,Grand View,37.85703,-122.23002,3.2,POINT (-122.23002 37.85703),41860,"San Francisco-Oakland-Fremont, CA",5908,06001400100,Alameda County,3269,0.310186601407158,0.08435960591133,0.050347222222222,0.021808088818398,0.006535947712418,11.3447857923497
152048,Bon Temps,38.89929,-120.05471,1.2,POINT (-120.05471 38.89929),40900,"Sacramento-Roseville-Folsom, CA",912,06017032002,El Dorado County,235,0.319148936170213,0.333333333333333,0.0,0.049019607843137,0.0,9.0076249726776
152054,Silver Creek,39.222305,-120.204185,0.0,POINT (-120.204185 39.222305),40900,"Sacramento-Roseville-Folsom, CA",4730,06061022014,Placer County,1651,0.087825560266505,0.232586311326469,0.061835748792271,0.045353159851301,0.0,9.6536781420765
152056,Winterfell,38.012882,-122.56182,0.0,POINT (-122.56182 38.012882),41860,"San Francisco-Oakland-Fremont, CA",6014,06041108100,Marin County,6701,0.216684077003432,0.116574503063817,0.082356076759062,0.039154754505904,0.026457055214724,9.2616849726776
152062,Tahoma- Chinkapin,39.057613,-120.13738,1.0,POINT (-120.13738 39.057613),40900,"Sacramento-Roseville-Folsom, CA",919,06017032001,El Dorado County,810,0.038271604938272,0.290123456790123,0.0,0.011093502377179,0.0,9.05611510928962
152068,Panama Outdoors,37.906734,-122.30844,1.8,POINT (-122.30844 37.906734),41860,"San Francisco-Oakland-Fremont, CA",8995,06013383000,Contra Costa County,5848,0.519493844049248,0.35045368943674,0.046998867497169,0.121435142594296,0.119964586100044,11.1285226775956
152096,yoyo_home,38.837532,-121.24953,4.8,POINT (-121.24953 38.837532),40900,"Sacramento-Roseville-Folsom, CA",2222,06061021324,Placer County,6581,0.268348275338095,0.020057741984501,0.064788732394366,0.028370403994553,0.021698113207547,14.2644379781421
152220,Oakana,33.0695,-116.79252,14.3,POINT (-116.79252 33.0695),41740,"San Diego-Chula Vista-Carlsbad, CA",6191,06073020807,San Diego County,2910,0.29106529209622,0.127491408934708,0.033536585365854,0.076181734740707,0.0,9.92404972677596
